Date,S1,S2,S3,S4,S5,S6,S7
1998-12-15,4.716666667,6.6375,1.091666667,7.829166667,5.925,4.5125,6.2875
1998-12-16,4.354166667,6.183333333,2.758333333,5.591666667,4.216666667,2.05,6.820833333
1998-12-17,1.8,4.8,1.908333333,3.645833333,1.991666667,-0.216666667,4.75
1998-12-18,1.458333333,3.895833333,0.220833333,2.729166667,1.391666667,2.191666667,3.933333333
1998-12-19,0.104166667,2.2125,-0.870833333,1.095833333,0.220833333,-0.875,2.408333333
1998-12-20,-1.675,0.325,-1.366666667,-2.408333333,-1.9875,-5.533333333,0.366666667
1998-12-21,-2.504166667,-0.35,2.966666667,-3.970833333,-3.654166667,-8.525,1.458333333
1998-12-22,-6.104166667,-3.779166667,-0.658333333,-5.129166667,-5.333333333,-9.595833333,-1.416666667
1998-12-23,-5.895833333,-4.208333333,-3.85,-5.3,-5.7875,-7.375,-3.333333333
1998-12-24,-5.9375,-4.795833333,-4.120833333,-6.691666667,-6.354166667,-5.816666667,-4.2875
1998-12-25,-4.575,-2.202083333,-4.183333333,-3.191666667,-4.595833333,-6.4875,-2.120833333
1998-12-26,-3.008333333,-1.375,-3.575,-2.75,-3.1625,-2.120833333,-1.225
1998-12-27,-2,-0.279166667,-2.216666667,-1.225,-2.0125,-1.004166667,0.291666667
1998-12-28,-1.9875,-0.125,-2.816666667,0.254166667,-1.222916667,-3.5125,0.233333333
1998-12-29,-1.591666667,1.5,-0.983333333,-0.2,-1.1875,-3.2875,2.233333333
1998-12-30,-0.1625,1.983333333,0.808333333,-0.504166667,-0.366666667,-4.620833333,2.316666667
1998-12-31,-2.0125,0.870833333,0.0875,-2.570833333,-1.8875,-5.9375,1.3125
1999-01-01,-0.979166667,1.85,1.6625,-1.545833333,-0.854166667,-4.583333333,2.479166667
1999-01-02,-0.683333333,1.641666667,2.058333333,-1.269166667,-1.516666667,-4.154166667,2.058333333
1999-01-03,-0.033333333,1.575,2.3125,-0.670833333,-0.3625,-3.429166667,2.566666667
1999-01-04,2.395833333,4.016666667,2.6125,2.475,1.925,0.033333333,4.35
1999-01-05,2.4875,4.208333333,1.391666667,3.9375,2.058333333,3.166666667,4.1
1999-01-06,3.341666667,5.233333333,0.691666667,4.804166667,2.983333333,7.0125,5.266666667
1999-01-07,1.108333333,2.879166667,0.229166667,2.183333333,1.120833333,3.316666667,3.425
1999-01-08,-0.575,0.908333333,-0.741666667,-0.85,-0.970833333,-0.116666667,1.416666667
1999-01-09,-0.425,1.670833333,2.008333333,-1.016666667,-0.858333333,-4.708333333,2.504166667
1999-01-10,-3.2875,-0.5,2.1125,-3.783333333,-3.020833333,-7.508333333,0.2875
1999-01-11,-1.833333333,0.6375,1.25E-02,-2.275,-1.304166667,-4.133333333,0.708333333
1999-01-12,-3.208333333,0.633333333,2.670833333,-4.404166667,-2.895833333,-7.816666667,1.420833333
1999-01-13,-5.05,-1.141666667,1.016666667,-4.579166667,-4.15,-9.041666667,-0.566666667
1999-01-14,-6.308333333,-3.2,-0.533333333,-6.1875,-6.541666667,-8.875,-2.904166667
1999-01-15,-4.883333333,-1.333333333,-1.7125,-3.841666667,-4.675,-5.091666667,-0.770833333
1999-01-16,-4.475,-1.558333333,-1.458333333,-2.85,-3.616666667,-4.775,-0.904166667
1999-01-17,-4.495833333,-0.825,-0.545833333,-1.833333333,-2.3375,-5.658333333,0.283333333
1999-01-18,-1.4875,1.395833333,0.829166667,0.041666667,-1.783333333,-0.608333333,1.75
1999-01-19,0.495833333,3.108333333,1.020833333,1.954166667,-0.025,0.358333333,3.1
1999-01-20,0.319166667,3.166666667,0.95,1.104166667,0.104166667,0.245833333,3.295833333
1999-01-21,0.004166667,3.029166667,0.695833333,0.583333333,-0.279166667,-0.525,3.133333333
1999-01-22,-1.008333333,2.1375,0.008333333,-0.3875,-0.8,-1.5,2.4625
1999-01-23,-1.7625,1.5625,-0.404166667,-1.4,-1.354166667,-2.5375,1.875
1999-01-24,-1.433333333,1.245833333,-0.516666667,-0.854166667,-1.120833333,-0.8375,1.629166667
1999-01-25,0.633333333,2.845833333,0.2375,0.979166667,0.345833333,0.729166667,3.016666667
1999-01-26,-0.941666667,0.9,-0.0375,-1.216666667,-0.991666667,-2.416666667,1.429166667
1999-01-27,-1.35,-1.141666667,-0.008333333,-2.6875,-1.975,-6.545833333,0.116666667
1999-01-28,-2.183333333,-0.320833333,1.25,-4.158333333,-3.870833333,-8.029166667,0.783333333
1999-01-29,-4.65,-1.433333333,2.8875,-5.85,-5.8375,-10.82916667,-0.079166667
1999-01-30,-9.4125,-6.516666667,-0.216666667,-12.74583333,-11.2375,-17.18333333,-5.3625
1999-01-31,-10.62083333,-5.941666667,-1.408333333,-9.4625,-9.0125,-15.40416667,-4.4875
1999-02-01,-6.383333333,-5.425,-2.533333333,-4.370833333,-6.283333333,-9.0875,-4.583333333
1999-02-02,-0.125,0.195833333,-0.070833333,1.55,0.133333333,-2.875,0.758333333
1999-02-03,0.816666667,2.133333333,0.933333333,2.804166667,0.770833333,-1.645833333,2.229166667
1999-02-04,3.229166667,6.05,3.0875,4.733333333,2.629166667,2.083333333,6.158333333
1999-02-05,5.220833333,5.258333333,6.358333333,3.416666667,4.6375,-1.016666667,5.845833333
1999-02-06,-1.654166667,2.220833333,6.1,-2.766666667,-2.1,-8.2625,3.6625
1999-02-07,-2.0625,0.704166667,2.9125,-3.2875,-2.925,-7.695833333,1.979166667
1999-02-08,-5.766666667,-2.104166667,3.070833333,-7.2625,-6.758333333,-12.14583333,-0.4375
1999-02-09,-6.966666667,-4.683333333,-1.3375,-6.704166667,-7.145833333,-9.6,-4.004166667
1999-02-10,-7.104166667,-4.066666667,1.154166667,-8.570833333,-7.375,-12.385,-2.9
1999-02-11,-9.545833333,-4.541666667,1.425,-10.35416667,-8.566666667,-15.30416667,-3.466666667
1999-02-12,-9.941666667,-4.7,1.6625,-9.804166667,-9.033333333,-14.76666667,-3.375
1999-02-13,-8.091666667,-5.616666667,-0.241666667,-7.883333333,-7.566666667,-12.3625,-3.533333333
1999-02-14,-5.733333333,-4,-0.225,-7.545833333,-6.929166667,-10.49166667,-2.891666667
1999-02-15,-5.9625,-3.854166667,-0.658333333,-6.541666667,-6.3625,-9.4625,-2.9625
1999-02-16,-5.320833333,-2.9375,-0.854166667,-5.858333333,-5.716666667,-6.370833333,-2.395833333
1999-02-17,-2.3625,-1.2375,1.116666667,-4.304166667,-4.2375,-7.920833333,-0.595833333
1999-02-18,-4.804166667,-1.395833333,1.3625,-4.9,-5.420833333,-8.995833333,-0.454166667
1999-02-19,-1.508333333,-0.225,1.545833333,-1.179166667,-2.170833333,-2.7625,0.2
1999-02-20,0.208333333,1.108333333,2.895833333,1.05,-0.2875,-7.40E-17,1.675
1999-02-21,0.658333333,1.645833333,3.716666667,1.166666667,0.85,-0.291666667,2.429166667
1999-02-22,-1.083333333,0.054166667,4.608333333,-2.4,-1.366666667,-6.354166667,0.55
1999-02-23,-4.091666667,0.091666667,2.916666667,-5.283333333,-4.629166667,-11.0125,0.683333333
1999-02-24,-2.95,-0.3625,2.883333333,-4.604166667,-5.054166667,-9.104166667,0.920833333
1999-02-25,-1.445833333,0.570833333,4.729166667,-2.708333333,-1.9875,-6.791666667,1.891666667
1999-02-26,-0.1,2.354166667,3.775,1.1375,-0.116666667,0.366666667,2.683333333
1999-02-27,1.591666667,3.804166667,4.7125,2.408333333,1.579166667,0.8,4.145833333
1999-02-28,1.3375,2.933333333,4.591666667,0.875,0.770833333,-0.841666667,3.204166667
1999-03-01,1.541666667,3.65,5.3625,1.491666667,1.033333333,-0.083333333,4.183333333
1999-03-02,3.316666667,4.5375,6.391666667,3.8375,2.35,2.720833333,5.004166667
1999-03-03,0.508333333,3.158333333,4.333333333,1.116666667,0.454166667,-1.591666667,3.7375
1999-03-04,-0.208333333,2.975,6.2125,-0.266666667,0.504166667,-3.391666667,3.766666667
1999-03-05,-0.333333333,2.245833333,4.166666667,-1.108333333,-0.895833333,-4.841666667,2.683333333
1999-03-06,-3.191666667,-0.466666667,3.033333333,-4.220833333,-2.525,-7.366666667,-0.1
1999-03-07,-2.7625,-1.7625,2.904166667,-4.545833333,-3.220833333,-7.608333333,-0.775
1999-03-08,-3.6,-0.2375,3.75,-4.425,-4.6625,-8.516666667,0.7
1999-03-09,-1.579166667,0.554166667,4.391666667,-1.395833333,-1.5625,-4.320833333,1.270833333
1999-03-10,0.970833333,2.991666667,7.604166667,1.8375,0.958333333,-1.525,3.704166667
1999-03-11,2.395833333,4.8625,8.3375,2.575,2.2375,0.841666667,6.158333333
1999-03-12,3.354166667,6.191666667,8.970833333,3.658333333,3.0125,4.1375,6.908333333
1999-03-13,5.666666667,8.3875,10.15416667,6.191666667,4.5375,4.566666667,8.745833333
1999-03-14,5.891666667,8.683333333,10.65,5.6375,4.833333333,3.020833333,9.108333333
1999-03-15,5.7625,9.229166667,12.27916667,6.654166667,5.608333333,2.433333333,10.39166667
1999-03-16,4.633333333,6.9125,12.07916667,4.504166667,4.425,-0.65,8.970833333
1999-03-17,1.383333333,0.533333333,6.291666667,-0.670833333,0.445833333,-5.458333333,3.433333333
1999-03-18,-0.329166667,0.141666667,4.666666667,-3.179166667,-1.491666667,-7.029166667,1.625
1999-03-19,1.025,2.0125,7.35,0.2125,0.545833333,-4.766666667,3.175
1999-03-20,0.733333333,3.916666667,8.341666667,-0.883333333,-0.095833333,-6.545833333,5.691666667
1999-03-21,0.333333333,2.995833333,7.308333333,-0.954166667,-0.504166667,-5.454166667,3.658333333
1999-03-22,-0.825,1.341666667,4.666666667,-2.125,-1.283333333,-5.783333333,1.9125
1999-03-23,1.95,3.875,7.104166667,0.7375,0.5875,-3.7125,4.929166667
1999-03-24,4.495833333,6.45,10.28333333,3.258333333,3.7625,0.4625,7.529166667
1999-03-25,3.854166667,6.233333333,10.12083333,3.2125,3.3625,-0.566666667,7.333333333
1999-03-26,1.4625,4.341666667,8.845833333,0.9125,1.541666667,-1.766666667,5.408333333
1999-03-27,0.241666667,3.041666667,7.945833333,-0.270833333,0.895833333,-2.3875,4.004166667
1999-03-28,2.9375,4.416666667,10.33333333,1.65,2.058333333,-1.3,6.125
1999-03-29,4.779166667,7.066666667,11.80416667,4.120833333,4.433333333,-0.666666667,8.3375
1999-03-30,5.608333333,7.4625,12.125,4.466666667,4.416666667,0.283333333,8.570833333
1999-03-31,5.370833333,7.658333333,12.40833333,4.241666667,4.654166667,1.054166667,8.8375
1999-04-01,6.291666667,8.579166667,13.06666667,5.183333333,5.520833333,1.7,9.6
1999-04-02,6.866666667,10.15,14.4625,6.25,6.645833333,2.8375,10.875
1999-04-03,7.233333333,10.57916667,15.24166667,7.158333333,7.0375,2.704166667,12.20416667
1999-04-04,8.25,11.25833333,14.40416667,6.495833333,6.841666667,3.075,11.65833333
1999-04-05,8.445833333,10.84583333,14.925,7.545833333,6.929166667,2.633333333,12.24166667
1999-04-06,8.454166667,11.19583333,15.02083333,6.9625,7.558333333,4.0625,12.00416667
1999-04-07,4.904166667,8,11.70833333,4.491666667,4.679166667,0.891666667,9.029166667
1999-04-08,3.820833333,3.2875,12.7375,1.5,3.020833333,-2.766666667,5.579166667
1999-04-09,5.533333333,6.783333333,13.4875,3.866666667,4.308333333,0.075,9.108333333
1999-04-10,5.854166667,7.516666667,12.4625,4.4375,5,0.879166667,9.279166667
1999-04-11,7.595833333,8.516666667,13.60416667,5.941666667,6.5625,2.25,10.1
1999-04-12,5.3375,6.5875,11.10208333,3.2,3.75,-1.283333333,7.6125
1999-04-13,4.170833333,5.3,10.08333333,1.441666667,2.670833333,-2.604166667,6.154166667
1999-04-14,4.1875,5.825,10.6625,1.783333333,2.954166667,-2.4125,6.945833333
1999-04-15,1.866666667,5.675,8.9,0.958333333,2.079166667,-2.7125,6.2625
1999-04-16,1.0625,6.2625,7.066666667,1.954166667,1.75,-0.854166667,6.341666667
1999-04-17,1.166666667,4.308333333,8.604166667,-0.1375,0.033333333,-3.954166667,5.129166667
1999-04-18,2.633333333,5.675,10.32916667,1.1,1.204166667,-3.625,6.945833333
1999-04-19,1.591666667,2.904166667,8.3,-0.341666667,0.179166667,-4.820833333,4.808333333
1999-04-20,3.3875,4.495833333,9.370833333,0.933333333,2.166666667,-3.133333333,6.225
1999-04-21,2.6625,5.391666667,9.2125,1.495833333,2.345833333,-1.804166667,6.033333333
1999-04-22,5.325,7.533333333,12.27916667,4.041666667,5.016666667,1.020833333,8.85
1999-04-23,7.275,8.008333333,13.69166667,4.345833333,6.3125,1.391666667,9.033333333
1999-04-24,6.533333333,9.104166667,13.46666667,5.633333333,6.416666667,1.708333333,8.983333333
1999-04-25,7.45,9.970833333,14.4875,6.754166667,6.970833333,2.9375,10.07916667
1999-04-26,7.604166667,8.023333333,14.66666667,6.045833333,7.175,2.1875,9.395833333
1999-04-27,7.079166667,7.955833333,13.39583333,5.0375,5.641666667,0.675,8.991666667
1999-04-28,7.875,8.645833333,13.32916667,5.895833333,6.945833333,2.479166667,9.55
1999-04-29,9.720833333,10.525,15.41666667,7.845833333,9.025,5.616666667,12.07916667
1999-04-30,9.1625,11.63333333,16.94166667,7.679166667,8.758333333,3.445833333,12.79166667
1999-05-01,10.15,12.2125,16.76666667,8.954166667,9.204166667,4.8,13.0875
1999-05-02,11.04583333,13.275,18.09583333,10.09166667,10.65416667,6.2625,13.875
1999-05-03,12.52083333,14.4,19.19166667,10.54583333,11.875,6.925,15.57916667
1999-05-04,8.0625,10.15,14.39583333,7.2125,7.8125,4.079166667,11.75833333
1999-05-05,8.779166667,11.1125,17.0125,8.291666667,8.704166667,4.245833333,12.5375
1999-05-06,9.070833333,9.404166667,14.45833333,7.008333333,7.7125,3.2625,10.82083333
1999-05-07,9.879166667,11.1375,15.52083333,7.3875,8.6875,4.6375,11.675
1999-05-08,8.483333333,10.75416667,14.37916667,7.616666667,8.033333333,4.170833333,11.6
1999-05-09,10.625,11.45833333,17.39166667,9.491666667,10.19583333,4.954166667,12.8125
1999-05-10,11.97083333,13.68333333,18.95416667,10.44583333,11.27083333,6.491666667,14.94166667
1999-05-11,12.47083333,14.24583333,19.1875,10.57083333,11.59583333,7.3,15.37916667
1999-05-12,12.30416667,14.55416667,20.4375,11.875,12.77083333,8.104166667,15.84166667
1999-05-13,13.67083333,15.40833333,21.4375,12.23333333,13.6625,8.695833333,16.05
1999-05-14,11.525,14.625,18.2375,11.35416667,11.4,7.104166667,15.24166667
1999-05-15,9.875,11.37916667,15.94166667,8.0375,8.7875,5.091666667,12.00416667
1999-05-16,10.40833333,11.77916667,17.5625,8.395833333,9.029166667,3.620833333,13.10833333
1999-05-17,6.483333333,9.5125,13.00416667,5.079166667,6.195833333,1.695833333,10.325
1999-05-18,10.84166667,12.225,17.26666667,9.9125,10.6875,6.775,14.02916667
1999-05-19,8.0375,12.25833333,14.77083333,7.420833333,8.1,4.266666667,12.97083333
1999-05-20,6.183333333,8.695833333,12.46666667,5.658333333,6.179166667,2.795833333,9.65
1999-05-21,6.729166667,8.266666667,11.94583333,5.189583333,5.445833333,0.158333333,8.983333333
1999-05-22,9.4875,11.8375,15.07333333,8.366666667,8.116666667,3.616666667,11.84166667
1999-05-23,12.45833333,15.27916667,18.85,10.98333333,10.925,7.295833333,15.5625
1999-05-24,12.59583333,14.7875,18.75,10.60416667,12.17916667,7.391666667,15.38333333
1999-05-25,11.95,15.18333333,18.075,11.03333333,12.4875,7.658333333,14.51666667
1999-05-26,14.02916667,16.29166667,20.48333333,12.1875,13.27083333,7.679166667,16.4875
1999-05-27,13.5875,17.44583333,21.225,12.92083333,13.72916667,8.570833333,17.82083333
1999-05-28,14.2125,16.50416667,20.4,12.875,13.19166667,8.791666667,16.93333333
1999-05-29,14.98333333,17.29166667,21.5,14.1375,14.50833333,9.7375,18.14166667
1999-05-30,15.79583333,19.475,21.29166667,14.62083333,15.40833333,10.825,19.8625
1999-05-31,16.05833333,19.1,22.80833333,15.86666667,15.45416667,13,19.8
1999-06-01,16.925,20.79166667,24.22916667,15.97083333,16.88333333,12.65833333,20.68333333
1999-06-02,17.86666667,21.95833333,24.575,16.39583333,17.32916667,12.59166667,21.57083333
1999-06-03,14.80416667,19.7125,22.74166667,14.66666667,14.5375,10.81666667,19.73333333
1999-06-04,10.52916667,15.0875,17.33333333,10.3625,10.26666667,6.241666667,14.7125
1999-06-05,12.64166667,17.0125,19.60416667,10.85833333,11.04583333,7.108333333,17.1625
1999-06-06,13.025,18.65416667,20.65416667,12.52916667,12.91666667,8.208333333,18.05416667
1999-06-07,12.03666667,16.18333333,19.47083333,11.89583333,12.10416667,7.895833333,16.74583333
1999-06-08,9.440416667,14.09166667,16.4375,10.23333333,9.1,6.329166667,14.55833333
1999-06-09,11.22083333,14.54166667,18.19166667,10.85416667,10.85,7.654166667,15.20833333
1999-06-10,12.59583333,15.38333333,19.37083333,11.29166667,12.4375,7.816666667,16.00416667
1999-06-11,10.60833333,13.42083333,17.42916667,10.15416667,10.45,6.15,13.74583333
1999-06-12,12.675,15.50833333,20.43333333,12.6875,12.47916667,7.425,16.0375
1999-06-13,12.63333333,16.36666667,19.4375,11.63333333,11.87916667,7.220833333,16.525
1999-06-14,11.15416667,14.95833333,18.48333333,10.0875,11.09583333,7.670833333,14.9375
1999-06-15,12.14166667,13.95833333,17.69583333,10.325,11.34166667,7.2375,14.4
1999-06-16,11.5875,13.95833333,18.13333333,10.45833333,10.92916667,6.5625,14
1999-06-17,13.69166667,15.54166667,21.04166667,13.3125,12.42083333,8.141666667,16.86666667
1999-06-18,12.84166667,16.77916667,20.425,12.3875,12.10416667,8.8875,17.27916667
1999-06-19,10.15416667,11.32083333,17.45416667,8.379166667,8.904166667,3.9125,12.62916667
1999-06-20,10.55416667,10.37916667,14.9375,8.145833333,10.1,5.854166667,11.19583333
1999-06-21,9.604166667,10.01666667,13.3875,7.554166667,7.15,4.083333333,10.6625
1999-06-22,10.31666667,13.20416667,16.50416667,7.879166667,7.495833333,3.079166667,13.07916667
1999-06-23,9.795833333,12.40416667,17.41666667,9.025,9.858333333,4.945833333,13.6875
1999-06-24,12.12916667,14.31666667,18.425,10.67916667,11.78333333,7.095833333,15.375
1999-06-25,13.24583333,15.725,20.04166667,12.05,12.94166667,8.175,16.99166667
1999-06-26,14.63333333,16.5875,21.2625,12.625,13.77083333,9.333333333,17.54166667
1999-06-27,13.05,17.22083333,21.55833333,13.07083333,13.38333333,7.816666667,18.01666667
1999-06-28,12.8875,15.92916667,19.775,11.85833333,12.55416667,7.6625,16.6625
1999-06-29,14.55,16.7,21.52916667,13.89583333,14.15416667,9.779166667,17.9625
1999-06-30,13.59166667,16.21666667,21.59583333,14.35833333,13.66666667,9.583333333,17.99583333
1999-07-01,15.75,18.37083333,23.24166667,15.3875,15.4125,10.97083333,19.61666667
1999-07-02,16.03333333,20.13333333,23.65416667,15.99583333,16.6125,12.5875,20.7125
1999-07-03,18.0625,20.99583333,25.825,17.76666667,18.40833333,14.24583333,22.36666667
1999-07-04,16.99166667,21.41666667,25.6875,17.92916667,18.77916667,14.50416667,22.825
1999-07-05,17.71666667,21.80833333,25.9375,17.87916667,18.34166667,14.27083333,23.01666667
1999-07-06,13.92083333,19.35,22.9875,14.62083333,15,10.90833333,20.27083333
1999-07-07,14.37916667,15.45,20.86666667,13.64166667,13.6875,9.358333333,17.63333333
1999-07-08,12.64166667,17.58333333,22.68333333,13.84583333,14.20833333,9.3125,19.15833333
1999-07-09,13.68333333,14.89166667,21.40416667,12.54583333,13.95416667,8.141666667,17.04583333
1999-07-10,12.9625,14.06666667,18.69166667,11.725,12.19583333,7.791666667,14.94583333
1999-07-11,13.41666667,15.36666667,20.67916667,11.91666667,13.29166667,8.058333333,16.7875
1999-07-12,13.8375,15.9625,20.5,12.72916667,13.13333333,8.6375,17.04166667
1999-07-13,15.5125,19.2,22.3125,14.60416667,15.1125,11.00833333,19.10416667
1999-07-14,14.7,19.95,22.175,14.77083333,16.0375,11.28333333,18.575
1999-07-15,15.40416667,19.86666667,21.54583333,13.87083333,14.92916667,9.533333333,19.03333333
1999-07-16,14.97916667,19.05,20.85416667,12.95833333,14.26666667,8.920833333,18.42083333
1999-07-17,15.9625,19.44166667,22.475,13.90416667,14.9875,10.17083333,18.4125
1999-07-18,17.36666667,20.6625,23.3625,14.90833333,16.61666667,11.25416667,19.69166667
1999-07-19,16.425,21.42083333,23.06666667,18.32916667,16.45833333,11.9,19.92083333
1999-07-20,16.5125,22.45416667,23.82083333,16.23333333,16.9,11.47083333,20.89583333
1999-07-21,17.9,23.07916667,24.97916667,16.72083333,18.025,12.67916667,21.725
1999-07-22,13.85833333,18.90833333,19.52916667,13.1375,13.5625,8.85,17.83333333
1999-07-23,11.725,16.2875,18.64166667,10.8625,10.7625,6.204166667,16.575
1999-07-24,12.8,17.95833333,20.92916667,12.225,13.05416667,7.8,18.06666667
1999-07-25,14.74583333,18.38333333,21.49583333,13.19583333,13.79166667,9.8625,17.4125
1999-07-26,17.3375,21.14583333,23.23333333,15.8,16.89583333,12.2625,20.225
1999-07-27,18.175,23.04166667,24.20833333,16.575,17.81666667,13.20833333,21.7125
1999-07-28,14.1875,18.7375,20.7875,13.52083333,14.6125,9.616666667,17.95833333
1999-07-29,14.31666667,18.60416667,22.43333333,13.83333333,14.56666667,9.404166667,17.26666667
1999-07-30,15.40416667,19.6875,23.1625,13.77083333,15.50833333,9.341666667,18.49166667
1999-07-31,14.97916667,19.5625,22.33333333,12.99166667,14.37916667,8.625,18.60416667
1999-08-01,14.5,18.73333333,21.66666667,12.92083333,13.7,8.795833333,17.8125
1999-08-02,14.1625,18.30833333,21.12083333,13.10833333,13.7875,9.379166667,17.44166667
1999-08-03,13.51666667,18.97916667,20.36666667,13.24166667,13.7125,10.05833333,18.15416667
1999-08-04,15.49166667,20.4125,22.75,14.5375,15.2625,11.20833333,19.50416667
1999-08-05,17.17916667,22.25416667,23.94583333,15.9875,16.59166667,12.84166667,21.49583333
1999-08-06,18.57916667,23.27083333,24.59583333,16.7,17.36666667,13.17083333,21.8375
1999-08-07,16.15,21.91666667,21.9125,15.88333333,16.075,12.03333333,20.41666667
1999-08-08,15.83333333,21.81666667,22.44166667,16.14166667,16.3625,11.8875,20.35
1999-08-09,18.15,23.90416667,25.14166667,17.75416667,18.21666667,14.4125,22.59583333
1999-08-10,14.69166667,21.85,21.05,15.84583333,15.3625,12.9375,20.69583333
1999-08-11,13.51666667,18.8625,22.5625,14.03333333,13.625,9.325,18.67083333
1999-08-12,12.07083333,15.83333333,18.20416667,10.35416667,11.5375,7.091666667,14.53333333
1999-08-13,12.23333333,15.91666667,18.725,10.85416667,11.35416667,7.1,14.81666667
1999-08-14,12.28333333,17.62916667,18.14166667,10.77083333,11.38333333,7.216666667,15.6
1999-08-15,14.52916667,19.17083333,20.1375,12.6375,13.5125,9.141666667,17.99583333
1999-08-16,13.375,19.50416667,20.09166667,13.26666667,13.24166667,9.870833333,18.1375
1999-08-17,13.2625,18.425,20.25416667,12.59166667,12.92916667,9.4125,16.83333333
1999-08-18,13.52916667,20.17916667,20.34166667,14.12083333,14.18333333,9.929166667,19.00416667
1999-08-19,15.775,21.30833333,23.55,15.6,16.18333333,11.975,20.3375
1999-08-20,13.8625,17.95,19.94166667,13.79583333,13.975,10.60833333,17.0625
1999-08-21,14.49166667,17.99583333,20.91666667,12.91666667,13.00833333,9.575,17.20416667
1999-08-22,15.00833333,18.06666667,20.51666667,12.4375,13.02916667,8.995833333,17.17916667
1999-08-23,14.09166667,18.27916667,20.35,12.4375,13.1125,8.6375,17.10416667
1999-08-24,13.53333333,18.375,19.85833333,13.11666667,13.29583333,10.10416667,17.50416667
1999-08-25,15.05,20.17916667,21.81666667,15.23333333,15.6375,13.85,19.13333333
1999-08-26,15.95833333,20.10416667,22.525,15.15833333,15.85833333,13.54166667,18.85416667
1999-08-27,14.7375,18.3625,21.06666667,13.675,14.49583333,10.73333333,17.7875
1999-08-28,14.97916667,19.74583333,22.52916667,14.6875,14.61666667,10.78333333,18.725
1999-08-29,13.12083333,16.56666667,19.14583333,12.2625,12.97083333,8.7375,16.01666667
1999-08-30,13.4875,16.93333333,18.37916667,12.64166667,13.3,8.745833333,15.775
1999-08-31,13.72083333,18.50833333,20.23333333,13,13.1875,9.433333333,17.23333333
1999-09-01,13.85416667,18.29583333,20.1875,13.13333333,13.175,9.829166667,17.44583333
1999-09-02,12.52083333,17.03333333,19.87916667,11.9125,12.39583333,7.804166667,16.64583333
1999-09-03,10.00416667,12.42916667,15.20416667,8.266666667,9.220833333,4.683333333,12.025
1999-09-04,10.13333333,13.52916667,14.975,8.845833333,9.975,5.75,12.85416667
1999-09-05,10.425,15.02083333,17.07916667,8.791666667,9.9375,5.745833333,13.84583333
1999-09-06,12.82916667,16.22083333,19.66666667,10.91666667,12.175,8.104166667,15.3125
1999-09-07,13.32083333,17.09166667,19.31666667,11.475,13.17916667,8.295833333,16.11666667
1999-09-08,13.475,17.75833333,20.6125,13.44583333,13.51666667,9.245833333,16.90416667
1999-09-09,14.62916667,18.82083333,19.85,13.19166667,14.175,10.12916667,18.0375
1999-09-10,14.36666667,19.06666667,19.425,13.44583333,14.6125,10.94583333,18.55416667
1999-09-11,14.20416667,18.27083333,19.65416667,13.25416667,14.1875,10.15833333,17.34166667
1999-09-12,14.47083333,18.72916667,19.45416667,13.67916667,14.42083333,11.20833333,17.53333333
1999-09-13,14.3,18.74166667,19.19583333,13.65416667,14.41666667,11.17083333,17.92083333
1999-09-14,14.2875,18.64166667,19.54166667,12.99583333,14.34583333,11.08333333,17.92083333
1999-09-15,13.96666667,17.78333333,19.3,11.97916667,13.57916667,9.2125,17.26666667
1999-09-16,14.47083333,18.64583333,19.55,12.5375,13.80416667,9.633333333,17.5625
1999-09-17,12.09583333,16.55833333,17.6625,11.55,12.025,8.254166667,15.47916667
1999-09-18,11.30416667,14.35833333,16.8125,10.2125,10.7,6.791666667,13.5125
1999-09-19,10.52916667,14.92083333,16.075,10.05,10.45833333,6.316666667,13.79166667
1999-09-20,10.34583333,15.50416667,15.79166667,10.60833333,11.06666667,7.491666667,13.94166667
1999-09-21,9.333333333,14.24583333,16.3125,8.666666667,9.454166667,5.608333333,13.24166667
1999-09-22,10.2625,15.15416667,16.975,10.20416667,10.625,7.441666667,14.34583333
1999-09-23,12.175,16.54583333,17.5,11.56666667,12.5625,9.3875,16.08333333
1999-09-24,13.23333333,17.4625,19.39583333,12.80416667,13.87083333,9.875,16.6125
1999-09-25,12.90416667,17.92083333,19.39583333,12.52916667,13.3375,9.0625,16.74166667
1999-09-26,11.625,18.66666667,20.01666667,12.375,12.87916667,8.558333333,16.10416667
1999-09-27,10.17916667,16.00833333,16.30416667,9.920833333,10.125,6.679166667,14.30833333
1999-09-28,8.633333333,12.125,13.57083333,7.9375,8.045833333,4.541666667,11.37916667
1999-09-29,8.945833333,13.1375,14.2375,9.175,8.9125,6.404166667,12.49166667
1999-09-30,8.654166667,12.90833333,13.45,8.9375,9.304166667,5.845833333,12.25833333
1999-10-01,8.375,13.59583333,14.80833333,9.325,8.7625,6.216666667,12.87916667
1999-10-02,10.04166667,14.7625,15.87083333,9.458333333,10.02916667,5.879166667,13.99166667
1999-10-03,9.070833333,15.37083333,15.49166667,9.941666667,10.03333333,5.833333333,13.9125
1999-10-04,6.4,11.46666667,11.85,5.554166667,5.025,0.7375,10.45833333
1999-10-05,3.254166667,8.35,9.65,3.833333333,3.55,-1.716666667,8.1375
1999-10-06,3.116666667,7.695833333,10.2375,3.95,3.454166667,-1.404166667,7.629166667
1999-10-07,3.475,7.745833333,8.7875,3.179166667,3.216666667,0.329166667,7.1875
